"participant_id";"entry_no";"top_tracks_isrc";"top_tracks_title";"top_tracks_spotify_id";"top_tracks_artist";"top_tracks_cover";"top_tracks_label";"top_tracks_album_name";"top_tracks_release_date";"top_tracks_album_type";"top_tracks_duration_ms";"top_tracks_popularity";"top_tracks_acousticness";"top_tracks_danceability";"top_tracks_energy";"top_tracks_key";"top_tracks_loudness";"top_tracks_speechiness";"top_tracks_instrumentalness";"top_tracks_liveness";"top_tracks_valence";"top_tracks_tempo";"last_tracks_played_at";"last_tracks_context_type";"last_tracks_context_uri";"top_artists_type";"top_artists_popularity";"top_artists_followers";"top_artists_genres";"top_artists_cover";"top_artists_name";"top_artists_spotify_id"
"55";"5";"DEAA21700004";"Carrousel - Short Version";"5WL6VbqrAs7qYsMkCvShoN";"NTO";"https://i.scdn.co/image/ab67616d0000b2733c87168eeaa5e8b72c251a37";"Hungry Music";"Carrousel (Short Version)";"2017-04-07";"SINGLE";"257851";"54";"0.0418";"0.662";"0.429";"4";"-12.522";"0.0437";"0.882";"0.105";"0.15";"121.034";"";"";"";"artist";"61";"0";"";"https://i.scdn.co/image/ab6761610000e5ebb8f7ecd0c71eb014e1461d99";"Giant Rooks";"5wD0owYApRtYmjPWavWKvb"
"55";"6";"QZ2L61600001";"PIMP";"5aJI7OzC1n3XKVLgYAxgwj";"Bacao Rhythm & Steel Band";"https://i.scdn.co/image/ab67616d0000b2734d2b35a4fd1da2caf55b875f";"Big Crown Records";"55";"2016-05-06";"ALBUM";"194972";"55";"0.456";"0.672";"0.858";"3";"-5.233";"0.145";"0.811";"0.104";"0.963";"166.689";"";"";"";"artist";"53";"0";"pop emo";"https://i.scdn.co/image/ab6761610000e5eb29ccee502d1d259ce00b20c6";"Anberlin";"5v61OSg53KaQxGMpErkBNp"
"55";"7";"USUR40414416";"Got to Be a Love - Paul Nice Remix";"1nPsdHEbHobjwNwIlFX9NF";"Greyboy,Quantic,Sharon Jones,Paul Nice";"https://i.scdn.co/image/ab67616d0000b273b310a50646dfba461d9a689b";"Ubiquity Records";"Soul Mosaic";"2000-04-05";"ALBUM";"275786";"48";"0.19";"0.808";"0.728";"10";"-5.811";"0.0671";"0.0502";"0.114";"0.696";"94.932";"";"";"";"artist";"56";"0";"europop, new wave pop";"https://i.scdn.co/image/ab6761610000e5eb0a972998322326f51309ce2d";"Lighthouse Family";"6edGSAX5dVpeJVwu1Q0NwJ"
"55";"8";"USVI21200910";"1979 - Remastered 2012";"5QLHGv0DfpeXLNFo7SFEy1";"The Smashing Pumpkins";"https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6";"Virgin Records";"Mellon Collie And The Infinite Sadness (Deluxe Edition)";"1995";"ALBUM";"266200";"80";"0.0163";"0.767";"0.787";"3";"-9.897";"0.0331";"0.583";"0.0513";"0.964";"126.879";"";"";"";"artist";"73";"0";"deep house, house";"https://i.scdn.co/image/ab6761610000e5eb1197e13689463c81f8859294";"Purple Disco Machine";"2WBJQGf1bT1kxuoqziH5g4"
"55";"9";"FR5Q51300045";"Lady Mydriasis";"1GPgufsl7XmCdKO9AWh1vQ";"Anakronic Electro Orkestra,Frederika";"https://i.scdn.co/image/ab67616d0000b27300c414c158f16601be6c27ed";"Balagan Box";"Noise in Sepher";"2013-04-03";"ALBUM";"209139";"37";"0.0747";"0.706";"0.777";"5";"-4.226";"0.0591";"0.0226";"0.449";"0.779";"92.516";"";"";"";"artist";"51";"0";"";"https://i.scdn.co/image/ab6761610000e5ebada5e5e2ac0ab3fef07a96cb";"Malik Harris";"7B6Uk58O2DVfg1xZPKEp4n"
"55";"10";"FR9W12019379";"Come with Me";"4u8xdfsNymUJm4OXuWurjR";"Hugo Kant";"https://i.scdn.co/image/ab67616d0000b2733a910908b1d8abf4c180a7f3";"Bellring";"Far from Home";"2020-10-16";"ALBUM";"466440";"33";"0.258";"0.757";"0.419";"4";"-9.409";"0.0435";"0.425";"0.0636";"0.422";"120.019";"";"";"";"artist";"44";"0";"british alternative rock, east anglia indie, modern alternative rock";"https://i.scdn.co/image/ab6761610000e5eb7a54d926dfe2ea126dddeb0f";"Deaf Havana";"0exhrQcReCdr11oPbOh22M"
"55";"11";"USRW29600011";"Everlong";"5UWwZ5lm5PKu6eKsHAGxOk";"Foo Fighters";"https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b";"RCA Records Label";"The Colour And The Shape";"1997-05-20";"ALBUM";"250546";"87";"0.0000599";"0.413";"0.881";"11";"-5.541";"0.0367";"0.000308";"0.0805";"0.364";"158.066";"";"";"";"artist";"50";"0";"canadian rock, hamilton on indie";"https://i.scdn.co/image/ab6761610000e5eb95b2ac1e5fe02eedb669cd68";"Arkells";"3ShGiAyhxI6Rq3TknZ3gfk"
"55";"12";"TCACD1599893";"Words Remain";"1SL5a4aSDTmwcwO8Dm8lWA";"Moderator,Josh Garrels";"https://i.scdn.co/image/ab67616d0000b27331073ba528a43985280d4dc6";"Cult Classic Records";"The World Within";"2015-02-19";"ALBUM";"207283";"0";"0.408";"0.619";"0.694";"5";"-8.296";"0.0402";"0.594";"0.142";"0.717";"80.764";"";"";"";"artist";"61";"0";"sheffield indie";"https://i.scdn.co/image/ab6761610000e5eba609a638a90b04c087e699fd";"Sophie and the Giants";"4FrXHrpbDLNyO3pbVv8RmF"
"55";"13";"USQX91501653";"Gloria (feat. Van Morrison) - Stereo Version";"1DKyFVzIh1oa1fFnEmTkIl";"Them,Van Morrison";"https://i.scdn.co/image/ab67616d0000b2738f09dd4d56cde1a2cda18604";"Legacy Recordings";"The Essential Van Morrison";"2015-12-04";"COMPILATION";"156800";"64";"0.397";"0.641";"0.703";"9";"-10.434";"0.0518";"0.00546";"0.104";"0.722";"129.118";"";"";"";"artist";"57";"0";"classic country pop, country";"https://i.scdn.co/image/ab6761610000e5eb196b848b62af7dddaf2b24c2";"Don Williams";"4Ti0EKl2PVEms2NRMVGqNe"
"55";"14";"GBBTF9600005";"Hedonism (Just Because You Feel Good)";"2qRZm3cGCUPK40j3g0G5cN";"Skunk Anansie";"https://i.scdn.co/image/ab67616d0000b273ce0aba43c6cb48d8517d26df";"One Little Independent Records";"Stoosh";"1996-04-01";"ALBUM";"207360";"63";"0.0874";"0.563";"0.536";"10";"-9.488";"0.0286";"0.000105";"0.164";"0.312";"81.094";"";"";"";"artist";"56";"0";"modern rock, scottish rock";"https://i.scdn.co/image/ab6761610000e5eb5a8702315c7ddff8eb7b69ba";"Biffy Clyro";"1km0R7wy712AzLkA1WjKET"
"55";"15";"GBBPW0500161";"Flip Ya Lid";"5ftamIDoDRpEvlZinDuNNW";"Nightmares On Wax";"https://i.scdn.co/image/ab67616d0000b2735bd16afeadaf06b423326c31";"Warp Records";"In A Space Outta Sound";"2006-02-20";"ALBUM";"324173";"0";"0.245";"0.873";"0.465";"4";"-8.95";"0.0618";"0.307";"0.134";"0.729";"89.982";"";"";"";"artist";"46";"0";"hoerspiel, kabarett";"https://i.scdn.co/image/0d23dc7eb092b857ff3059d3c56619ca54f85163";"Dieter Nuhr";"3k3iGvuQOBZPZCwuoidT6B"
"55";"16";"USRC10301017";"White Rabbit";"4vpeKl0vMGdAXpZiQB2Dtd";"Jefferson Airplane";"https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05";"RCA/BMG Heritage";"Surrealistic Pillow";"1967";"ALBUM";"150640";"73";"0.486";"0.551";"0.293";"2";"-12.503";"0.0272";"0.000273";"0.0864";"0.322";"106.798";"";"";"";"artist";"62";"0";"lounge, sunshine pop";"https://i.scdn.co/image/ab6761610000e5ebe5e7fee5b32b95eae4275443";"Nancy Sinatra";"3IZrrNonYELubLPJmqOci2"
"55";"17";"GBANC9200158";"Easy";"4Y3WqmBWmG23thvU9xEhMv";"Faith No More";"https://i.scdn.co/image/ab67616d0000b27336842671366bfeb3d7c5f19e";"WM UK";"Angel Dust (Deluxe Edition)";"1992";"ALBUM";"186960";"68";"0.339";"0.506";"0.554";"10";"-6.743";"0.0339";"0.000355";"0.112";"0.375";"124.724";"";"";"";"artist";"31";"0";"modern alternative rock, scottish indie rock, scottish rock";"https://i.scdn.co/image/ab6761610000e5ebe9364d669452d1f0d3fe61d9";"Fatherson";"7DRjM0vtwvKxZYnd9mPaP9"
"55";"18";"DEBW21300135";"Mantequilla - Original Mix";"7ylTBs4903HoXeYSp24hoA";"Ron Flatter";"https://i.scdn.co/image/ab67616d0000b27366ef550a7784052f87181694";"TRAUM Schallplatten";"Mantequilla";"2013-06-07";"SINGLE";"441595";"45";"0.112";"0.749";"0.72";"10";"-9.713";"0.038";"0.229";"0.0725";"0.494";"119.015";"";"";"";"artist";"34";"0";"";"https://i.scdn.co/image/ab6761610000e5ebd2284b7bdcb8430fb818c9dc";"Raul Malo";"2GHyWa3uUslUFgOayQLW6b"
"55";"19";"GBAFL0700145";"Where Is My Mind? - Remastered";"7wCmS9TTVUcIhRalDYFgPy";"Pixies";"https://i.scdn.co/image/ab67616d0000b273626ad9bb7d5f84c59652b161";"4AD";"Surfer Rosa";"1988-03-21";"ALBUM";"234973";"81";"0.0204";"0.519";"0.441";"4";"-14.178";"0.0353";"0.000453";"0.076";"0.25";"81.334";"";"";"";"artist";"53";"0";"alternative dance, dance-punk, indie rock, modern rock, new rave";"https://i.scdn.co/image/ab6761610000e5ebf31fffaa47cecee5ab2b3ab6";"White Lies";"6ssXMmc5EOUrauZxirM910"
"55";"20";"SEBKB9629380";"Lovefool";"7aQjPecQdIuNd1sz3KCDhD";"The Cardigans";"https://i.scdn.co/image/ab67616d0000b2730aac8ca880151fda470e91af";"Universal Music AB";"First Band On The Moon (Remastered)";"1996-01-01";"ALBUM";"193953";"82";"0.0344";"0.704";"0.636";"9";"-6.029";"0.0252";"0";"0.35";"0.89";"111.845";"";"";"";"artist";"47";"0";"kabarett";"https://i.scdn.co/image/ab67616d0000b2734a1ca9ddaca9010bd04bd930";"Kurt Krömer";"5zmwsjb47KV5V24NpF4EiQ"
"55";"21";"GBAAP0200005";"Smalltown Boy";"5vmRQ3zELMLUQPo2FLQ76x";"Bronski Beat";"https://i.scdn.co/image/ab67616d0000b2736affdd29d6ee84a298746ef7";"London Music Stream";"The Age of Consent";"1984-10-15";"ALBUM";"302413";"77";"0.288";"0.685";"0.584";"5";"-10.616";"0.0276";"0.00918";"0.124";"0.939";"134.546";"";"";"";"artist";"64";"0";"indie pop, indie poptimism, modern rock, pov: indie";"https://i.scdn.co/image/ab6761610000e5ebbaabebbfa0699a00ce8153b7";"Bleachers";"2eam0iDomRHGBypaDQLwWI"
"55";"22";"DEAA21600015";"La clé des champs";"12LOYGBr0T0IqyuhEILYFh";"NTO";"https://i.scdn.co/image/ab67616d0000b2735e04fccc811e35cf8d8f4c61";"Hungry Music";"La clé des champs";"2016-09-30";"SINGLE";"416000";"60";"0.00142";"0.461";"0.526";"6";"-10.668";"0.0506";"0.861";"0.108";"0.0401";"120.011";"";"";"";"artist";"33";"0";"bakersfield sound, classic texas country, memphis americana, outlaw country";"https://i.scdn.co/image/ab6772690000c46c9c1d828ce4aadad3335de12e";"Dale Watson";"67meObnM9NdAyCO373aaEp"
"55";"23";"USSM19100003";"Alive";"1L94M3KIu7QluZe63g64rv";"Pearl Jam";"https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864";"Epic/Legacy";"Ten";"1991-08-27";"ALBUM";"340907";"78";"0.00752";"0.284";"0.875";"11";"-6.069";"0.0422";"0.000461";"0.402";"0.595";"75.009";"";"";"";"artist";"47";"0";"hopebeat, indie poptimism, piano rock";"https://i.scdn.co/image/ab6761610000e5ebb77cab9ceaae03e469b5890b";"Andrew McMahon in the Wilderness";"716ZwtZBmwROBXcFmCzfdM"
"55";"24";"GB56N1900028";"Opening Titles";"5M9AvxuVkrY5j9OQkkn5kM";"The Sorcerers";"https://i.scdn.co/image/ab67616d0000b27355b823aebda594ea6592f332";"ATA Records";"In Search of the Lost City of the Monkey God";"2020-01-24";"ALBUM";"289784";"37";"0.666";"0.712";"0.625";"10";"-7.851";"0.0755";"0.531";"0.0839";"0.885";"170.558";"";"";"";"artist";"70";"0";"modern rock, post-grunge";"https://i.scdn.co/image/ab6761610000e5ebb774cdeee5ba949d86d6646e";"Thirty Seconds To Mars";"0RqtSIYZmd4fiBKVFqyIqD"
"55";"25";"SEBKA0219011";"Das Model - 00";"4VQdlxo8YWRyNKzKYZP7J5";"The Cardigans";"https://i.scdn.co/image/ab67616d0000b273272c5e815711025ac7cabad9";"Universal Music AB";"For What It's Worth";"2003-02-17";"SINGLE";"173706";"24";"0.000826";"0.777";"0.6";"4";"-7.283";"0.0501";"0.0496";"0.324";"0.52";"115.082";"";"";"";"artist";"69";"0";"alternative pop rock, modern alternative rock, modern rock";"https://i.scdn.co/image/ab6761610000e5eb065faf07b0343e97bf3fba57";"Nothing But Thieves";"1kDGbuxWknIKx4FlgWxiSp"
"55";"26";"FR9W11101314";"This Old Tune";"3znvNd95QARpW9d1Vdpihx";"Hugo Kant";"https://i.scdn.co/image/ab67616d0000b27306223875e4fbccdf89196b82";"Bellring";"I Don't Want to Be an Emperor";"2011";"ALBUM";"313973";"42";"0.0121";"0.758";"0.639";"1";"-7.298";"0.0367";"0.786";"0.326";"0.528";"124.025";"";"";"";"artist";"26";"0";"german indie, munich indie";"https://i.scdn.co/image/ab6761610000e5ebd68f0be9d64a0b6ab3b983fa";"COSBY";"7lNukQP9I2H6JmLcXrfmEv"
"55";"27";"UKDNQ1537319";"Upside Down";"1Q79VygqR5Dt7hbaNydYiY";"Carol Cool";"https://i.scdn.co/image/ab67616d0000b27397bc8df1cbfba13922af8dec";"Dubb";"Tunes And Tulips - The Ultimate Reggae Experience";"2019-05-13";"COMPILATION";"198692";"10";"0.17";"0.765";"0.42";"1";"-12.204";"0.168";"0.565";"0.0426";"0.831";"84.502";"";"";"";"artist";"49";"0";"lexington ky indie, neon pop punk, pop emo, pop punk, progressive post-hardcore, screamo";"https://i.scdn.co/image/ab6761610000e5ebeaa1f21d21e79046b549baac";"Emarosa";"68tKVjVvcqUfKFFLr2j0Ek"
"55";"28";"FR6V81340444";"Finalement";"3UG7ha3s0SsrjB2K8u7jW5";"Degiheugi";"https://i.scdn.co/image/ab67616d0000b27320078e08a770b01bd5aa9271";"Endless Smile Records";"Dancing Chords and Fireflies";"2012-10-29";"ALBUM";"161026";"0";"0.0236";"0.639";"0.763";"0";"-8.642";"0.0455";"0.845";"0.063";"0.562";"90.048";"";"";"";"artist";"47";"0";"alternative emo, anthem emo, aussie emo, pop punk";"https://i.scdn.co/image/ab6761610000e5eb0eff7610b1dc5b08fa8738c4";"Trophy Eyes";"6KPdmtIl0LA5mRFSqseWhI"
"55";"29";"USAT20706785";"Mrs. Robinson - Remastered";"5EugXICXL06waHgP4iTI58";"The Lemonheads";"https://i.scdn.co/image/ab67616d0000b27392b65c451cdaa683e214ebb1";"Fire Records";"It's A Shame About Ray (Expanded Edition)";"1992";"ALBUM";"224480";"2";"0.0112";"0.494";"0.936";"11";"-7.195";"0.0398";"0.000693";"0.276";"0.834";"107.543";"";"";"";"artist";"44";"0";"classic oklahoma country, modern blues rock";"https://i.scdn.co/image/ab6761610000e5ebc02662b6b2c9ccd633e32c5b";"JD McPherson";"6u5mhJXgAKPTj6YVlZSPY9"
"55";"30";"FRUM71702297";"Epoque";"36dRGWDdBOlsM57DqOPjSf";"Joris Delacroix";"https://i.scdn.co/image/ab67616d0000b273160aac2ad1ec56b42b096414";"Universal Music Division Mercury Records";"Night Visions";"2018-06-22";"ALBUM";"419640";"42";"0.226";"0.743";"0.722";"7";"-10.911";"0.0538";"0.749";"0.0803";"0.0366";"124.992";"";"";"";"artist";"58";"0";"country rock, folk, lilith, melancholia, singer-songwriter";"https://i.scdn.co/image/41d9dddfce358cc92f8c1285ba1174c05e68af5b";"Emmylou Harris";"5s6TJEuHTr9GR894wc6VfP"
"55";"31";"FR9W11401491";"It's an African Jungle";"623uSphwExQtA8GpCIpctC";"Hugo Kant";"https://i.scdn.co/image/ab67616d0000b2732ba2d818b9c774b5bd105dcc";"Bellring";"The Point of No Return";"2014";"ALBUM";"265350";"19";"0.334";"0.739";"0.568";"10";"-6.479";"0.06";"0.799";"0.175";"0.348";"89.97";"";"";"";"artist";"45";"0";"classic oklahoma country, nashville sound, rock-and-roll, rockabilly";"https://i.scdn.co/image/a34ce70c444e1f80d430f73bca610675e3832895";"Wanda Jackson";"5ZKMPRDHc7qElVJFh3uRqB"
"55";"32";"USAM19400007";"Black Hole Sun";"2EoOZnxNgtmZaD8uUmz2nD";"Soundgarden";"https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d";"Geffen";"Superunknown (Deluxe Edition)";"1994-03-09";"ALBUM";"318586";"80";"0.000217";"0.35";"0.828";"6";"-5.373";"0.041";"0.000161";"0.0774";"0.147";"105.435";"";"";"";"artist";"56";"0";"modern alternative rock, modern rock, neon pop punk, pop emo, pop punk";"https://i.scdn.co/image/ab6761610000e5ebc43aed7a2511d1c725322788";"You Me At Six";"1kNQXvepPjaPgUfeDAF2h6"
"55";"33";"GBAAA9820460";"Every You Every Me";"3tRv4ZYZimrL27flnjgeR6";"Placebo";"https://i.scdn.co/image/ab67616d0000b273ac68d5f575b62ee76a235396";"Elevator Lady Ltd";"Without You I'm Nothing";"1998-10-12";"ALBUM";"213800";"2";"0.000027";"0.478";"0.923";"10";"-7.547";"0.0569";"0.719";"0.325";"0.165";"133.134";"";"";"";"artist";"39";"0";"hopebeat, west virginia indie";"https://i.scdn.co/image/ab6761610000e5ebee8639d43619a60da3dc1540";"A Story Told";"0kMSrud2q1lDBgp43LwU54"
"55";"34";"DEKC41600075";"Makeup (Sunday Edit)";"4LlKGWCNNCjFGM4bsDQ2A7";"Neelix,Caroline Harrison";"https://i.scdn.co/image/ab67616d0000b27342850bef28cb4cb9a90fc002";"Spin Twist Records";"Makeup (Sunday Edit)";"2016-06-20";"SINGLE";"561739";"27";"0.0993";"0.738";"0.563";"6";"-9.769";"0.0414";"0.726";"0.0911";"0.19";"138.007";"";"";"";"artist";"67";"0";"alternative metal, alternative rock, emo, modern power pop, modern rock, neon pop punk, pop punk, pop rock, post-grunge, punk, rock";"https://i.scdn.co/image/ab6761610000e5eb0dc33cfd207772f8e2f6b46f";"Jimmy Eat World";"3Ayl7mCk0nScecqOzvNp6s"
"55";"35";"DEAW11400347";"Coeur De La Nuit - Worakls Remix";"1cVPTlLw6zsXwggFrMQ6aH";"Ferdinand Dreyssig,Marvin Hey,Worakls";"https://i.scdn.co/image/ab67616d0000b273d9d46566e71b7e5b36c81817";"Virgin";"Coeur De La Nuit";"2014-01-01";"SINGLE";"557680";"42";"0.00246";"0.818";"0.375";"2";"-11.919";"0.046";"0.901";"0.093";"0.239";"124.005";"";"";"";"artist";"73";"0";"german hip hop";"https://i.scdn.co/image/ab6761610000e5eb982cd0568dc2bb9e2f813092";"Apache 207";"1qQLhymHXFPtP5U8KNKsm6"
"55";"36";"DEAA21500018";"Time";"7hofL9YADeFqnsFdDrxdbs";"NTO";"https://i.scdn.co/image/ab67616d0000b273a8dc0aee4cd724f0ded0929b";"Hungry Music";"Time";"2015-02-13";"SINGLE";"364019";"51";"0.168";"0.822";"0.508";"4";"-10.424";"0.0952";"0.827";"0.113";"0.131";"125.004";"";"";"";"artist";"75";"0";"adult standards, easy listening, lounge";"https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411";"Frank Sinatra";"1Mxqyy3pSjf8kZZL4QVxS0"
"55";"37";"FR9W12019374";"One More Step";"42l4EOq55a9iMN0taEwJ9m";"Hugo Kant";"https://i.scdn.co/image/ab67616d0000b2733a910908b1d8abf4c180a7f3";"Bellring";"Far from Home";"2020-10-16";"ALBUM";"326616";"24";"0.342";"0.539";"0.478";"0";"-7.373";"0.0431";"0.593";"0.109";"0.245";"125.962";"";"";"";"artist";"50";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5ebd86e5fb4b5e371c1ae7d4f53";"Juli";"7g13nmmxq4XN0hd64Jzkol"
"55";"38";"DEQ202000026";"Soopertrack";"0tZFL2LU8XSThRttMJif6Q";"Extrawelt";"https://i.scdn.co/image/ab67616d0000b2732c38140c15a1dc583c428f30";"Cocoon Recordings";"Extra Welt Hits";"2020-10-30";"ALBUM";"482266";"45";"0.000389";"0.767";"0.76";"1";"-9.554";"0.0416";"0.945";"0.0742";"0.065";"130.006";"";"";"";"artist";"74";"0";"heartland rock, mellow gold, permanent wave, rock, singer-songwriter";"https://i.scdn.co/image/ab6761610000e5ebf7cac48c6b587b927ba73f4e";"Bruce Springsteen";"3eqjTLE0HfPfh78zjh6TqT"
"55";"39";"DEBT92000122";"Alle toten Dichter";"7er1QivCnp9qWypflRvqBm";"Vandalismus";"https://i.scdn.co/image/ab67616d0000b273e11e7bc1e54550805d5cfe90";"Audiolith";"Gloria & Schwefel";"2020-09-04";"ALBUM";"195019";"0";"0.446";"0.689";"0.554";"2";"-8.398";"0.433";"0";"0.117";"0.562";"159.988";"";"";"";"artist";"53";"0";"indie pop rap, minnesota hip hop";"https://i.scdn.co/image/ab6761610000e5eb9fb4509b04b0822b4d6c3d23";"MOD SUN";"3u2R8st1bb6zfBqNWceRXG"
"55";"40";"DEAZ31405756";"Purple Noise";"6MoTeX5dtuPZ3hwaecuBkz";"Boris Brejcha";"https://i.scdn.co/image/ab67616d0000b273116421e7a1b1aac3c717852c";"Harthouse";"Feuerfalter Part 02";"2014-02-21";"ALBUM";"539520";"62";"0.00143";"0.88";"0.477";"0";"-10.947";"0.0732";"0.627";"0.0922";"0.209";"125.017";"";"";"";"artist";"78";"0";"emo, modern rock, pop, rock";"https://i.scdn.co/image/ab6761610000e5eb362011ebe6064c38e97e9aac";"Fall Out Boy";"4UXqAaa6dQYAk18Lv7PEgX"
"55";"41";"US6680912702";"C.R.E.A.M.";"4bJ7tMJqfYmkKgCYzaaG4B";"El Michels Affair";"https://i.scdn.co/image/ab67616d0000b2736b13eb0f2d0fa56056fdf35f";"Fat Beats Records";"Enter The 37th Chamber";"2012-09-25";"ALBUM";"174826";"61";"0.532";"0.571";"0.508";"11";"-8.118";"0.0254";"0.951";"0.161";"0.102";"96.825";"";"";"";"artist";"65";"0";"modern rock, north east england indie";"https://i.scdn.co/image/ab6761610000e5eb3f024102223561c771cce4ed";"Sam Fender";"6zlR5ttMfMNmwf2lecU9Cc"
"55";"42";"GBEUE0400112";"Seven Nation Army";"35sgtURx7Ml3UAfIHc0TCe";"Nostalgia 77,Alice Russell";"https://i.scdn.co/image/ab67616d0000b2737f13eb6756de763d6668df12";"Tru Thoughts";"Seven Nation Army";"2004";"SINGLE";"265253";"10";"0.0489";"0.627";"0.267";"7";"-12.203";"0.0785";"0.0207";"0.103";"0.657";"88.075";"";"";"";"artist";"77";"0";"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock";"https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865";"Paramore";"74XFHRwlV6OrjEM0A2NCMF"
"55";"43";"DEKN60900289";"People - Original Version";"2SHILuOQFaXijRpGGlhIbx";"Sascha Braemer,Dan Caster";"https://i.scdn.co/image/ab67616d0000b27370d1beb217e62bffe065c2da";"Stil Vor Talent Records";"People";"2011-04-25";"SINGLE";"354523";"38";"0.0172";"0.898";"0.528";"9";"-9.75";"0.0709";"0.908";"0.0824";"0.267";"126.007";"";"";"";"artist";"70";"0";"classic country pop, country, country dawn";"https://i.scdn.co/image/ab6761610000e5ebd76d342fbed8385e7809ae1f";"Dolly Parton";"32vWCbZh0xZ4o9gkz4PsEU"
"55";"44";"USAT20103053";"Black Velvet";"1KU5EHSz04JhGg3rReGJ0N";"Alannah Myles";"https://i.scdn.co/image/ab67616d0000b273b335b494476d5b018c96c25a";"Atlantic Records";"Alannah Myles";"1989-03-14";"ALBUM";"287440";"76";"0.273";"0.754";"0.366";"8";"-10.07";"0.0312";"0.0000904";"0.106";"0.469";"91.147";"";"";"";"artist";"84";"0";"british soul, pop, pop soul, uk pop";"https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17";"Adele";"4dpARuHxo51G3z768sgnrY"
"55";"45";"QM6N22156333";"Cheddar Cheese";"4rNtJW5aioAfBqn3bb9Xs3";"elo,MF Saje";"https://i.scdn.co/image/ab67616d0000b27302409e5ef927f34add87fe15";"Sichtexot";"Cheddar Cheese";"2021-06-04";"SINGLE";"114000";"0";"0.527";"0.918";"0.296";"7";"-14.037";"0.752";"0";"0.111";"0.149";"119.9";"";"";"";"artist";"49";"0";"english indie rock";"https://i.scdn.co/image/ab6761610000e5eb693d096eda5b3f2650919405";"Sea Girls";"45FqwUG4hTT6d39r2HUsUe"
"55";"46";"USSM11809046";"I'm Not In Love";"7InHgiDyJ0GtvnIVslWNPK";"Kelsey Lu";"https://i.scdn.co/image/ab67616d0000b27314594847f07dbc57fc182226";"Columbia";"Blood";"2019-04-19";"ALBUM";"414466";"56";"0.588";"0.191";"0.441";"4";"-13.191";"0.0751";"0.0993";"0.11";"0.0409";"86.073";"";"";"";"artist";"52";"0";"british alternative rock, modern alternative rock";"https://i.scdn.co/image/ab6761610000e5ebcbe17add82f96dfbbc2f3fb3";"DON BROCO";"1aOt6LvXOV6I8dv1A5Diia"
"55";"47";"USIR38700037";"It's The End Of The World As We Know It (And I Feel Fine)";"2oSpQ7QtIKTNFfA08Cy0ku";"R.E.M.";"https://i.scdn.co/image/ab67616d0000b273a7c7f94cfccd5ab6de233916";"IRS";"Document (R.E.M. No. 5)";"1987-09-01";"ALBUM";"246933";"71";"0.0258";"0.381";"0.894";"7";"-8.638";"0.037";"0";"0.0251";"0.797";"205.528";"";"";"";"artist";"82";"0";"piano rock, pop";"https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b";"OneRepublic";"5Pwc4xIPtQLFEnJriah9YJ"
"55";"48";"FR10S1418430";"1825";"2vJEtaYlGO574AtKx5bijK";"NTO";"https://i.scdn.co/image/ab67616d0000b27318a3830369c1844b22c30a63";"Form Music";"1825";"2014-09-29";"SINGLE";"496358";"34";"0.0289";"0.844";"0.453";"6";"-12.495";"0.0496";"0.819";"0.09";"0.252";"124.997";"";"";"";"artist";"63";"0";"schlager";"https://i.scdn.co/image/ab6761610000e5ebd5b2863a0eed466004652f86";"Helene Fischer";"7MzHPIXAqIOCnvK0sVY72W"
"55";"49";"USWB19800160";"Iris";"6Qyc6fS4DsZjB2mRW9DsQs";"The Goo Goo Dolls";"https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca";"Warner Records";"Dizzy up the Girl";"1998-09-11";"ALBUM";"289533";"87";"0.00125";"0.315";"0.715";"11";"-8.072";"0.0362";"0.00000797";"0.0942";"0.497";"155.925";"";"";"";"artist";"65";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5eb342d685ddd05b0b89d5ce997";"LEA";"5Yo5iU2nf4H41waPl4ZnS1"
"55";"50";"DEAA21500011";"Toi";"5NuS3ktpMOyhfO8CrUqQhB";"Worakls";"https://i.scdn.co/image/ab67616d0000b2738d5a2da268060215589060b8";"Hungry Music";"Toi / Cerisier blanc";"2015-02-13";"SINGLE";"428945";"50";"0.00851";"0.81";"0.555";"11";"-9.895";"0.0482";"0.919";"0.0626";"0.0916";"126.012";"";"";"";"artist";"64";"0";"flamenco, rumba, world";"https://i.scdn.co/image/ab6761610000e5eb0021ec9649c85befdf9cc4a9";"Gipsy Kings";"3jc496ljiyrS3ECrD7QiqL"
